#jd flux err
2454458.27099795 0.99702406 0.00853832
2454458.29183129 0.97162502 0.01219705
2454458.31266462 0.94657687 0.01034988
2454458.33349796 0.92635985 0.00449299
2454458.35433129 0.93772212 0.00690397
2454458.37516462 0.96249026 0.00917072
2454458.39599796 0.98832259 0.01148948
2454458.41683129 1.00167862 0.00487881
2454458.43766463 1.00414581 0.00481336
2454458.45849796 1.00571641 0.00463353
2454458.47933129 1.00662050 0.00544903
2454458.50016463 1.00972922 0.00471552
2454458.52099796 1.01211008 0.00458684
2454458.54183130 1.01212690 0.00437079
2454458.56266463 1.01167455 0.00477594
2454458.58349796 1.01079874 0.00627458
2454458.60433130 1.00770675 0.00380587
2454458.62516463 1.00352832 0.00567015
2454458.64599797 0.99837364 0.00494646
2454458.66683130 0.99302868 0.00535255
2454458.68766463 0.98897481 0.00503418
2454458.70849797 0.97881953 0.01193594
2454458.72933130 0.88379188 0.03907447
2454458.75016464 0.71944891 0.05788545
2454458.77099797 0.52042015 0.05308362
2454458.79183130 0.43372512 0.02383056
2454458.81266464 0.56088828 0.05848792
2454458.83349797 0.76183704 0.05347116
2454458.85433131 0.90316296 0.02725273
2454458.87516464 0.98529332 0.00451457
2454458.89599797 0.98912524 0.00463755
2454458.91683131 0.99307005 0.00530971
2454458.93766464 1.00013179 0.00508324
2454458.95849798 1.00448496 0.00476835
2454458.97933131 1.00882954 0.00519471
2454459.00016464 1.01278655 0.00514451
2454459.02099798 1.01588164 0.00495473
2454459.04183131 1.01780065 0.00402977
2454459.06266464 1.01896232 0.00535913
2454459.08349798 1.01486190 0.00702370
2454459.10433131 1.01440629 0.00517901
2454459.12516465 1.01311380 0.00517854
2454459.14599798 1.01167528 0.00510967
2454459.16683131 1.00684553 0.00471495
2454459.18766465 0.98684205 0.00848614
2454459.20849798 0.95921993 0.01007903
2454459.22933132 0.93507905 0.00840734
2454459.25016465 0.92894445 0.00578625
2454459.27099798 0.94682372 0.01008118
2454459.29183132 0.97339089 0.00910551
2454459.31266465 0.99529924 0.00718973
2454459.33349799 1.00583426 0.00648530
2454459.35433132 1.00616496 0.00502792
2454459.37516465 1.00692389 0.00545147
2454459.39599799 1.01075845 0.00551990
2454459.41683132 1.01170087 0.00426001
2454459.43766466 1.01348409 0.00407397
2454459.45849799 1.01163220 0.00451124
2454459.47933132 1.01140523 0.00490532
2454459.50016466 1.00898783 0.00480042
2454459.52099799 1.00639937 0.00432452
2454459.54183133 1.00077016 0.00577831
2454459.56266466 0.99664024 0.00521422
2454459.58349799 0.99316659 0.00428419
2454459.60433133 0.98681959 0.00575290
2454459.62516466 0.95562085 0.02467701
2454459.64599800 0.82585791 0.05111541
2454459.66683133 0.63253231 0.06147513
2454459.68766466 0.45246902 0.03810479
2454459.70849800 0.46139044 0.04140382
2454459.72933133 0.65949685 0.06202275
2454459.75016467 0.83769779 0.04775401
2454459.77099800 0.96191077 0.02511488
2454459.79183133 0.98815346 0.00533389
2454459.81266467 0.99175764 0.00447476
2454459.83349800 0.99599933 0.00533564
2454459.85433134 1.00164168 0.00592036
2454459.87516467 1.00660533 0.00545422
2454459.89599800 1.01031484 0.00507587
2454459.91683134 1.01429300 0.00412003
2454459.93766467 1.01617363 0.00382991
2454459.95849800 1.01655204 0.00497065
2454459.97933134 1.01625172 0.00497797
2454460.00016467 1.01465506 0.00535434
2454460.02099801 1.01239914 0.00483407
2454460.04183134 1.00994330 0.00436690
2454460.06266467 1.01002234 0.00628128
2454460.08349801 0.99998118 0.00722225
2454460.10433134 0.97476582 0.00850452
2454460.12516468 0.94821332 0.01176712
2454460.14599801 0.92850797 0.00737871
2454460.16683134 0.93475461 0.00693345
2454460.18766468 0.95742310 0.00713786
2454460.20849801 0.98338847 0.00773077
2454460.22933135 1.00252328 0.00657616
2454460.25016468 1.00431281 0.00644109
2454460.27099801 1.00828595 0.00515734
2454460.29183135 1.00867226 0.00503570
2454460.31266468 1.01183143 0.00493360
2454460.33349802 1.01220766 0.00561929
2454460.35433135 1.01270435 0.00534410
2454460.37516468 1.01414811 0.00623806
2454460.39599802 1.00656282 0.00540487
2454460.41683135 1.00749979 0.00610424
2454460.43766469 1.00449893 0.00511685
2454460.45849802 0.99901262 0.00488671
2454460.47933135 0.99269453 0.00506274
2454460.50016469 0.98962537 0.00513281
2454460.52099802 0.98208652 0.00970920
2454460.54183136 0.90223013 0.04551702
2454460.56266469 0.74678174 0.05851894
2454460.58349802 0.54595011 0.05659328
2454460.60433136 0.42528716 0.01223868
2454460.62516469 0.53558763 0.05939201
2454460.64599803 0.73617716 0.05878885
2454460.66683136 0.90075599 0.03989287
2454460.68766469 0.98032245 0.00892639
2454460.70849803 0.98791782 0.00487004
2454460.72933136 0.99320877 0.00515810
2454460.75016470 0.99916400 0.00514707
2454460.77099803 1.00525667 0.00449552
2454460.79183136 1.00692037 0.00585287
2454460.81266470 1.01292246 0.00495537
2454460.83349803 1.01634925 0.00468415
2454460.85433136 1.01706623 0.00467866
2454460.87516470 1.01758840 0.00442785
2454460.89599803 1.01587796 0.00455442
2454460.91683137 1.01305004 0.00422851
2454460.93766470 1.00896073 0.00374705
2454460.95849803 1.01056586 0.00467065
2454460.97933137 1.00681792 0.00662985
2454461.00016470 0.99277325 0.00766592
2454461.02099804 0.95911160 0.00604964
2454461.04183137 0.93709086 0.00708379
2454461.06266470 0.92792029 0.00648393
2454461.08349804 0.94295329 0.00790059
2454461.10433137 0.96885813 0.00802937
2454461.12516471 0.99386130 0.00604523
2454461.14599804 1.00498297 0.00433492
2454461.16683137 1.00371733 0.00585051
2454461.18766471 1.00740398 0.00546812
2454461.20849804 1.01004766 0.00542437
2454461.22933138 1.01208684 0.00566955
2454461.25016471 1.01303963 0.00502323
2454461.27099804 1.01231810 0.00558399
2454461.29183138 1.01231480 0.00507773
2454461.31266471 1.01049772 0.00428901
2454461.33349805 1.00745742 0.00506953
2454461.35433138 1.00142653 0.00444644
2454461.37516471 0.99876690 0.00485886
2454461.39599805 0.99637430 0.00308400
2454461.41683138 0.98946823 0.00722690
2454461.43766472 0.96436756 0.02096152
2454461.45849805 0.86546361 0.03619338
2454461.47933138 0.62335109 0.04357020
2454461.50016472 0.47003414 0.04404387
2454461.52099805 0.44743173 0.03317615
2454461.54183139 0.62063051 0.07122299
2454461.56266472 0.81697017 0.05181412
2454461.58349805 0.94883766 0.02772706
2454461.60433139 0.98525009 0.00604332
2454461.62516472 0.99093822 0.00667858
2454461.64599806 0.99478911 0.00494738
2454461.66683139 1.00118985 0.00530219
2454461.68766472 1.00613923 0.00506255
2454461.70849806 1.00946892 0.00569764
2454461.72933139 1.01451473 0.00542188
2454461.75016472 1.01612847 0.00546944
2454461.77099806 1.01659686 0.00493883
2454461.79183139 1.01608777 0.00543301
2454461.81266473 1.01551577 0.00563191
2454461.83349806 1.01350551 0.00445784
2454461.85433139 1.01123085 0.00610891
2454461.87516473 1.00933999 0.00569235
2454461.89599806 1.00017692 0.00707273
2454461.91683140 0.97870239 0.00796047
2454461.93766473 0.95547785 0.00604589
2454461.95849806 0.92871824 0.00627002
2454461.97933140 0.93140460 0.00735012
2454462.00016473 0.95340406 0.00863346
2454462.02099807 0.98602137 0.00490546
2454462.04183140 0.99845536 0.00524989
2454462.06266473 1.00401038 0.00535524
2454462.08349807 1.00577872 0.00526289
2454462.10433140 1.00874684 0.00421157
2454462.12516474 1.00990072 0.00457292
2454462.14599807 1.01060342 0.00420664
2454462.16683140 1.01232162 0.00479994
2454462.18766474 1.01340076 0.00567546
2454462.20849807 1.01157249 0.00539342
2454462.22933141 1.00985470 0.00600585
2454462.25016474 1.00447106 0.00603248
2454462.27099807 0.99956382 0.00557612
2454462.29183141 0.99461917 0.00524133
2454462.31266474 0.99056662 0.00513879
2454462.33349808 0.98244317 0.00756050
2454462.35433141 0.92645667 0.03276607
2454462.37516474 0.77701747 0.05728813
2454462.39599808 0.62507468 0.03195333
2454462.41683141 0.42748012 0.02569618
2454462.43766475 0.50936977 0.05318720
2454462.45849808 0.69922094 0.05432623
2454462.47933141 0.88962955 0.01288218
2454462.50016475 0.97651160 0.01280103
2454462.52099808 0.98919342 0.00615823
2454462.54183142 0.99214553 0.00503158
2454462.56266475 0.99770888 0.00398346
2454462.58349808 1.00358320 0.00515239
2454462.60433142 1.00907573 0.00440875
2454462.62516475 1.01145092 0.00498201
2454462.64599808 1.01468773 0.00577033
2454462.66683142 1.01778743 0.00517189
2454462.68766475 1.01677512 0.00484809
2454462.70849809 1.01588996 0.00477240
2454462.72933142 1.01471021 0.00419239
2454462.75016475 1.01330174 0.00464201
2454462.77099809 1.01063022 0.00463085
2454462.79183142 1.01043497 0.00489668
2454462.81266476 0.99296596 0.00935114
2454462.83349809 0.96656673 0.01075560
2454462.85433142 0.93961169 0.00788986
2454462.87516476 0.93405832 0.00687863
2454462.89599809 0.94093025 0.00897735
2454462.91683143 0.96513747 0.00992087
2454462.93766476 0.98534298 0.00804010
2454462.95849809 1.00436154 0.00477166
2454462.97933143 1.00467071 0.00535190
2454463.00016476 1.00742547 0.00505100
2454463.02099810 1.01168416 0.00551411
2454463.04183143 1.01196410 0.00482925
2454463.06266476 1.01243897 0.00483091
2454463.08349810 1.01286601 0.00533731
2454463.10433143 1.01360084 0.00482746
2454463.12516477 1.01163428 0.00566413
2454463.14599810 1.00685864 0.00482685
2454463.16683143 1.00435854 0.00531140
2454463.18766477 0.99771353 0.00436259
2454463.20849810 0.99323209 0.00539067
2454463.22933144 0.98778124 0.00477260
2454463.25016477 0.97777770 0.01183478
2454463.27099810 0.85547687 0.03767452
2454463.29183144 0.68971628 0.05919575
2454463.31266477 0.49391893 0.05042656
2454463.33349811 0.44681231 0.02937186
2454463.35433144 0.59243506 0.05980623
2454463.37516477 0.78893919 0.05151599
2454463.39599811 0.91741157 0.02122161
2454463.41683144 0.98638805 0.00819071
2454463.43766478 0.98943628 0.00604057
2454463.45849811 0.99450098 0.00610782
2454463.47933144 1.00185406 0.00418591
2454463.50016478 1.00350777 0.00541625
2454463.52099811 1.00872976 0.00417965
2454463.54183144 1.01267126 0.00529976
2454463.56266478 1.01476316 0.00494931
2454463.58349811 1.01598482 0.00534922
2454463.60433145 1.01584703 0.00495274
2454463.62516478 1.01386717 0.00534707
2454463.64599811 1.01307449 0.00538116
2454463.66683145 1.01420843 0.00598257
2454463.68766478 1.01337605 0.00551182
2454463.70849812 1.00395792 0.00585763
2454463.72933145 0.98200062 0.00925754
2454463.75016478 0.95375407 0.01118891
2454463.77099812 0.93075437 0.00718841
2454463.79183145 0.93053872 0.00601263
2454463.81266479 0.95445848 0.00948926
2454463.83349812 0.97668488 0.01044036
2454463.85433145 0.99740763 0.00754099
2454463.87516479 1.00629799 0.00450852
2454463.89599812 1.00645753 0.00484594
2454463.91683146 1.00799850 0.00462939
2454463.93766479 1.01113714 0.00520126
2454463.95849812 1.01251395 0.00444071
2454463.97933146 1.01361858 0.00541419
2454464.00016479 1.01353859 0.00508066
2454464.02099813 1.01139825 0.00394731
2454464.04183146 1.00874321 0.00434603
2454464.06266479 1.00472226 0.00491955
2454464.08349813 1.00111770 0.00535229
2454464.10433146 0.99695455 0.00536951
2454464.12516480 0.99178931 0.00462701
2454464.14599813 0.98802744 0.00558249
2454464.16683146 0.94007132 0.02936133
2454464.18766480 0.80037920 0.05463821
2454464.20849813 0.59963578 0.05982698
2454464.22933147 0.43773156 0.02849805
2454464.25016480 0.48241691 0.04547600
2454464.27099813 0.70928531 0.03941801
2454464.29183147 0.86100135 0.04210936
2454464.31266480 0.96883049 0.01762113
2454464.33349814 0.98795215 0.00555527
2454464.35433147 0.99256237 0.00554490
2454464.37516480 0.99791472 0.00669424
2454464.39599814 1.00217292 0.00679722
2454464.41683147 1.00737665 0.00498093
2454464.43766480 1.01242990 0.00408134
2454464.45849814 1.01530214 0.00467725
2454464.47933147 1.01738781 0.00627614
2454464.50016481 1.01776876 0.00557170
2454464.52099814 1.01633710 0.00474083
2454464.54183147 1.01352197 0.00596371
2454464.56266481 1.01097869 0.00494960
2454464.58349814 1.01016675 0.00495984
2454464.60433148 1.00819592 0.00543314
2454464.62516481 0.99481516 0.00809085
2454464.64599814 0.96939952 0.00946822
2454464.66683148 0.94262513 0.00914696
2454464.68766481 0.92715770 0.00471713
2454464.70849815 0.93770796 0.00893848
2454464.72933148 0.95816890 0.01082826
2454464.75016481 0.98735333 0.01063731
2454464.77099815 1.00292931 0.00537091
2454464.79183148 1.00662992 0.00473679
2454464.81266482 1.00757614 0.00419401
2454464.83349815 1.00919435 0.00447220
2454464.85433148 1.01142438 0.00495957
2454464.87516482 1.01486557 0.00624752
2454464.89599815 1.01535242 0.00502593
2454464.91683149 1.01271269 0.00506535
2454464.93766482 1.01209944 0.00629338
2454464.95849815 1.00615607 0.00542535
2454464.97933149 1.00409232 0.00550379
2454465.00016482 1.00056868 0.00655646
2454465.02099816 0.99386152 0.00602804
2454465.04183149 0.99121556 0.00521616
2454465.06266482 0.97914298 0.01150624
2454465.08349816 0.89013299 0.04118175
2454465.10433149 0.71567775 0.05803707
2454465.12516483 0.51648220 0.05478753
2454465.14599816 0.42724107 0.01580830
2454465.16683149 0.56634683 0.05940713
2454465.18766483 0.75872976 0.05446359
2454465.20849816 0.92014618 0.03502878
2454465.22933150 0.98500875 0.00681671
2454465.25016483 0.99033501 0.00446932
2454465.27099816 0.99414452 0.00430268
2454465.29183150 0.99965513 0.00502527
2454465.31266483 1.00549489 0.00551520
2454465.33349817 1.00722695 0.00595171
2454465.35433150 1.01359605 0.00512540
2454465.37516483 1.01523594 0.00547099
2454465.39599817 1.01724944 0.00544649
2454465.41683150 1.01704591 0.00518081
2454465.43766483 1.01498260 0.00511288
2454465.45849817 1.01309836 0.00566651
2454465.47933150 1.00978923 0.00520533
2454465.50016484 1.00795758 0.00437337
2454465.52099817 1.00529628 0.00642520
2454465.54183150 0.99225585 0.00842815
2454465.56266484 0.95792594 0.01036840
2454465.58349817 0.93308257 0.00861132
2454465.60433151 0.92955636 0.00608307
2454465.62516484 0.94718724 0.00901416
2454465.64599817 0.97377984 0.01027041
2454465.66683151 0.99622096 0.00699114
2454465.68766484 1.00415793 0.00516204
2454465.70849818 1.00606692 0.00520235
2454465.72933151 1.00570958 0.00529116
2454465.75016484 1.01067244 0.00525331
2454465.77099818 1.01217012 0.00494532
2454465.79183151 1.01412246 0.00445998
2454465.81266485 1.01495460 0.00649062
2454465.83349818 1.01156693 0.00501281
2454465.85433151 1.01083850 0.00554451
2454465.87516485 1.00544280 0.00439059
2454465.89599818 1.00189031 0.00599476
2454465.91683152 0.99741474 0.00562317
2454465.93766485 0.99203410 0.00517012
2454465.95849818 0.98797877 0.00487788
2454465.97933152 0.95414848 0.02466494
2454466.00016485 0.82292696 0.05074717
2454466.02099819 0.64197247 0.06991205
2454466.04183152 0.45103991 0.03687853
2454466.06266485 0.46529527 0.04246423
2454466.08349819 0.65250988 0.06126279
2454466.10433152 0.84050911 0.04620600
2454466.12516486 0.95942504 0.02035773
2454466.14599819 0.98604401 0.00482650
2454466.16683152 0.99293988 0.00531127
2454466.18766486 0.99877031 0.00473507
2454466.20849819 1.00247973 0.00477448
2454466.22933153 1.00763451 0.00478758
2454466.25016486 1.01222525 0.00623521
2454466.27099819 1.01504983 0.00544772
2454466.29183153 1.01728157 0.00492461
2454466.31266486 1.01675599 0.00586482
2454466.33349819 1.01836008 0.00504707
2454466.35433153 1.01616446 0.00465705
2454466.37516486 1.01208435 0.00565922
2454466.39599820 1.00945234 0.00510067
2454466.41683153 1.00899283 0.00601872
2454466.43766486 0.99721838 0.00721141
2454466.45849820 0.97415607 0.01006651
2454466.47933153 0.94801907 0.01280538
2454466.50016487 0.92691561 0.00621824
2454466.52099820 0.93616719 0.00843686
2454466.54183153 0.95544006 0.01003707
2454466.56266487 0.98612525 0.00951873
2454466.58349820 1.00126601 0.00602226
2454466.60433154 1.00492996 0.00568474
2454466.62516487 1.00717637 0.00579502
2454466.64599820 1.00817346 0.00528401
2454466.66683154 1.01205040 0.00570790
2454466.68766487 1.01230659 0.00593726
2454466.70849821 1.01298817 0.00580745
2454466.72933154 1.01273965 0.00574287
2454466.75016487 1.01119186 0.00551871
2454466.77099821 1.00705062 0.00504390
2454466.79183154 1.00349998 0.00517835
2454466.81266488 0.99596458 0.00425694
2454466.83349821 0.99500900 0.00556019
2454466.85433154 0.98957805 0.00494390
2454466.87516488 0.98820787 0.01079586
2454466.89599821 0.90180019 0.03458214
2454466.91683155 0.74282303 0.05783495
2454466.93766488 0.54235966 0.05579527
2454466.95849821 0.42958695 0.03074618
2454466.97933155 0.53802194 0.05445698
2454467.00016488 0.73777841 0.05691799
2454467.02099822 0.88893287 0.03846959
2454467.04183155 0.98013807 0.00749513
2454467.06266488 0.98782976 0.00489742
2454467.08349822 0.99217376 0.00536301
2454467.10433155 0.99771406 0.00589934
2454467.12516489 1.00337056 0.00545118
2454467.14599822 1.00835152 0.00559683
2454467.16683155 1.01299079 0.00476760
2454467.18766489 1.01512021 0.00563343
2454467.20849822 1.01547922 0.00535377
2454467.22933155 1.01665401 0.00460947
2454467.25016489 1.01466238 0.00587943
2454467.27099822 1.01418859 0.00491963
2454467.29183156 1.01054619 0.00506828
2454467.31266489 1.00916056 0.00419173
2454467.33349822 1.00786721 0.00705108
2454467.35433156 0.98768723 0.00849231
2454467.37516489 0.96135369 0.01035118
2454467.39599823 0.93570601 0.01086439
2454467.41683156 0.92872873 0.00640216
2454467.43766489 0.94500185 0.00934396
2454467.45849823 0.97088185 0.01007546
2454467.47933156 0.99118814 0.00879313
2454467.50016490 1.00262741 0.00521483
2454467.52099823 1.00607302 0.00428308
2454467.54183156 1.00692032 0.00486189
2454467.56266490 1.00827095 0.00568121
2454467.58349823 1.01187964 0.00586891
2454467.60433157 1.01237950 0.00536032
2454467.62516490 1.01363031 0.00537655
2454467.64599823 1.01249679 0.00588854
2454467.66683157 1.00944671 0.00454945
2454467.68766490 1.00602460 0.00449475
2454467.70849824 1.00125746 0.00441863
2454467.72933157 0.99765220 0.00405178
